Order,Family,Subfamily,Genus,Type Species?,Species,Exemplar Accession Number,Exemplar Isolate,Genome Composition,Last Change,MSL of Last Changed,Proposal,Taxon History URL
Picornavirales,Picornaviridae,,Sapelovirus,0,Sapelovirus B,,,ssRNA(+),"Renamed,",29,2014.016aV.A.v1.Picornaviridae_spren,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141029
Picornavirales,Picornaviridae,,Senecavirus,1,Senecavirus A,,,ssRNA(+),"Renamed,",29,2014.016aV.A.v1.Picornaviridae_spren,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141031
Picornavirales,Picornaviridae,,Sicinivirus,1,Sicinivirus A,KF741227,chicken/UCC001/Eire (sicinivirus 1),ssRNA(+),"New,",29,2014.018a-dV.A.v3.Sicinivirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141041
Picornavirales,Picornaviridae,,Teschovirus,1,Teschovirus A,,,ssRNA(+),"Renamed,",29,2014.016aV.A.v1.Picornaviridae_spren,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141033
Picornavirales,Picornaviridae,,Tremovirus,1,Tremovirus A,,,ssRNA(+),"Renamed,",29,2014.016aV.A.v1.Picornaviridae_spren,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141035
Picornavirales,Secoviridae,Comovirinae,Comovirus,0,Andean potato mottle virus,,,ssRNA(+),"Moved,",25,2007.060-2P.Comovirinae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141045
Picornavirales,Secoviridae,Comovirinae,Comovirus,0,Bean pod mottle virus,,,ssRNA(+),"Moved,",25,2007.060-2P.Comovirinae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141046
Picornavirales,Secoviridae,Comovirinae,Comovirus,0,Bean rugose mosaic virus,,,ssRNA(+),"Moved,",25,2007.060-2P.Comovirinae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141047
Picornavirales,Secoviridae,Comovirinae,Comovirus,0,Broad bean stain virus,,,ssRNA(+),"Moved,",25,2007.060-2P.Comovirinae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141048
Picornavirales,Secoviridae,Comovirinae,Comovirus,0,Broad bean true mosaic virus,,,ssRNA(+),"Moved,",25,2007.060-2P.Comovirinae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141049
Picornavirales,Secoviridae,Comovirinae,Comovirus,1,Cowpea mosaic virus,,,ssRNA(+),"Moved,",25,2007.060-2P.Comovirinae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141050
Picornavirales,Secoviridae,Comovirinae,Comovirus,0,Cowpea severe mosaic virus,,,ssRNA(+),"Moved,",25,2007.060-2P.Comovirinae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141051
Picornavirales,Secoviridae,Comovirinae,Comovirus,0,Glycine mosaic virus,,,ssRNA(+),"Moved,",25,2007.060-2P.Comovirinae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141052
Picornavirales,Secoviridae,Comovirinae,Comovirus,0,Pea green mottle virus,,,ssRNA(+),"Moved,",25,2007.060-2P.Comovirinae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141053
Picornavirales,Secoviridae,Comovirinae,Comovirus,0,Pea mild mosaic virus,,,ssRNA(+),"Moved,",25,2007.060-2P.Comovirinae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141054
Picornavirales,Secoviridae,Comovirinae,Comovirus,0,Quail pea mosaic virus,,,ssRNA(+),"Moved,",25,2007.060-2P.Comovirinae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141055
Picornavirales,Secoviridae,Comovirinae,Comovirus,0,Radish mosaic virus,,,ssRNA(+),"Moved,",25,2007.060-2P.Comovirinae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141056
Picornavirales,Secoviridae,Comovirinae,Comovirus,0,Red clover mottle virus,,,ssRNA(+),"Moved,",25,2007.060-2P.Comovirinae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141057
Picornavirales,Secoviridae,Comovirinae,Comovirus,0,Squash mosaic virus,,,ssRNA(+),"Moved,",25,2007.060-2P.Comovirinae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141058
Picornavirales,Secoviridae,Comovirinae,Comovirus,0,Ullucus virus C,,,ssRNA(+),"Moved,",25,2007.060-2P.Comovirinae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141059
Picornavirales,Secoviridae,Comovirinae,Fabavirus,1,Broad bean wilt virus 1,,,ssRNA(+),"Moved,",25,2007.060-2P.Comovirinae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141061
Picornavirales,Secoviridae,Comovirinae,Fabavirus,0,Broad bean wilt virus 2,,,ssRNA(+),"Moved,",25,2007.060-2P.Comovirinae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141062
Picornavirales,Secoviridae,Comovirinae,Fabavirus,0,Cucurbit mild mosaic virus,,,ssRNA(+),"New,",27,2012.006aP.A.v2.Fabavirus-sp,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141063
Picornavirales,Secoviridae,Comovirinae,Fabavirus,0,Gentian mosaic virus,,,ssRNA(+),"Moved,",25,2007.060-2P.Comovirinae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141064
Picornavirales,Secoviridae,Comovirinae,Fabavirus,0,Lamium mild mosaic virus,,,ssRNA(+),"Moved,",25,2007.060-2P.Comovirinae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141065
Picornavirales,Secoviridae,Comovirinae,Nepovirus,0,Apricot latent ringspot virus,,,ssRNA(+),"Moved,",25,2007.060-2P.Comovirinae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141067
Picornavirales,Secoviridae,Comovirinae,Nepovirus,0,Arabis mosaic virus,,,ssRNA(+),"Moved,",25,2007.060-2P.Comovirinae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141068
Picornavirales,Secoviridae,Comovirinae,Nepovirus,0,Arracacha virus A,,,ssRNA(+),"Moved,",25,2007.060-2P.Comovirinae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141069
Picornavirales,Secoviridae,Comovirinae,Nepovirus,0,Artichoke Aegean ringspot virus,,,ssRNA(+),"Moved,",25,2007.060-2P.Comovirinae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141070
Picornavirales,Secoviridae,Comovirinae,Nepovirus,0,Artichoke Italian latent virus,,,ssRNA(+),"Moved,",25,2007.060-2P.Comovirinae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141071
Picornavirales,Secoviridae,Comovirinae,Nepovirus,0,Artichoke yellow ringspot virus,,,ssRNA(+),"Moved,",25,2007.060-2P.Comovirinae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141072
Picornavirales,Secoviridae,Comovirinae,Nepovirus,0,Beet ringspot virus,,,ssRNA(+),"Moved,",25,2007.060-2P.Comovirinae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141073
Picornavirales,Secoviridae,Comovirinae,Nepovirus,0,Blackcurrant reversion virus,,,ssRNA(+),"Moved,",25,2007.060-2P.Comovirinae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141074
Picornavirales,Secoviridae,Comovirinae,Nepovirus,0,Blueberry latent spherical virus,,,ssRNA(+),"New,",27,2012.005aP.A.v1.Nepovirus-sp,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141075
Picornavirales,Secoviridae,Comovirinae,Nepovirus,0,Blueberry leaf mottle virus,,,ssRNA(+),"Moved,",25,2007.060-2P.Comovirinae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141076
Picornavirales,Secoviridae,Comovirinae,Nepovirus,0,Cassava American latent virus,,,ssRNA(+),"Moved,",25,2007.060-2P.Comovirinae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141077
Picornavirales,Secoviridae,Comovirinae,Nepovirus,0,Cassava green mottle virus,,,ssRNA(+),"Moved,",25,2007.060-2P.Comovirinae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141078
Picornavirales,Secoviridae,Comovirinae,Nepovirus,0,Cherry leaf roll virus,,,ssRNA(+),"Moved,",25,2007.060-2P.Comovirinae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141079
Picornavirales,Secoviridae,Comovirinae,Nepovirus,0,Chicory yellow mottle virus,,,ssRNA(+),"Moved,",25,2007.060-2P.Comovirinae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141080
Picornavirales,Secoviridae,Comovirinae,Nepovirus,0,Cocoa necrosis virus,,,ssRNA(+),"Moved,",25,2007.060-2P.Comovirinae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141081
Picornavirales,Secoviridae,Comovirinae,Nepovirus,0,Crimson clover latent virus,,,ssRNA(+),"Moved,",25,2007.060-2P.Comovirinae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141082
Picornavirales,Secoviridae,Comovirinae,Nepovirus,0,Cycas necrotic stunt virus,,,ssRNA(+),"Moved,",25,2007.060-2P.Comovirinae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141083
Picornavirales,Secoviridae,Comovirinae,Nepovirus,0,Grapevine Anatolian ringspot virus,,,ssRNA(+),"Moved,",25,2007.060-2P.Comovirinae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141084
Picornavirales,Secoviridae,Comovirinae,Nepovirus,0,Grapevine Bulgarian latent virus,,,ssRNA(+),"Moved,",25,2007.060-2P.Comovirinae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141085
Picornavirales,Secoviridae,Comovirinae,Nepovirus,0,Grapevine chrome mosaic virus,,,ssRNA(+),"Moved,",25,2007.060-2P.Comovirinae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141086
Picornavirales,Secoviridae,Comovirinae,Nepovirus,0,Grapevine deformation virus,,,ssRNA(+),"Moved,",25,2007.060-2P.Comovirinae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141087
Picornavirales,Secoviridae,Comovirinae,Nepovirus,0,Grapevine fanleaf virus,,,ssRNA(+),"Moved,",25,2007.060-2P.Comovirinae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141088
Picornavirales,Secoviridae,Comovirinae,Nepovirus,0,Grapevine Tunisian ringspot virus,,,ssRNA(+),"Moved,",25,2007.060-2P.Comovirinae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141089
Picornavirales,Secoviridae,Comovirinae,Nepovirus,0,Hibiscus latent ringspot virus,,,ssRNA(+),"Moved,",25,2007.060-2P.Comovirinae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141090
Picornavirales,Secoviridae,Comovirinae,Nepovirus,0,Lucerne Australian latent virus,,,ssRNA(+),"Moved,",25,2007.060-2P.Comovirinae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141091
Picornavirales,Secoviridae,Comovirinae,Nepovirus,0,Melon mild mottle virus,,,ssRNA(+),"New,",26,2011.003aP.A.v1.Nepovirus_1sp,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141092
Picornavirales,Secoviridae,Comovirinae,Nepovirus,0,Mulberry ringspot virus,,,ssRNA(+),"Moved,",25,2007.060-2P.Comovirinae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141093
Picornavirales,Secoviridae,Comovirinae,Nepovirus,0,Myrobalan latent ringspot virus,,,ssRNA(+),"Moved,",25,2007.060-2P.Comovirinae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141094
Picornavirales,Secoviridae,Comovirinae,Nepovirus,0,Olive latent ringspot virus,,,ssRNA(+),"Moved,",25,2007.060-2P.Comovirinae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141095
Picornavirales,Secoviridae,Comovirinae,Nepovirus,0,Peach rosette mosaic virus,,,ssRNA(+),"Moved,",25,2007.060-2P.Comovirinae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141096
Picornavirales,Secoviridae,Comovirinae,Nepovirus,0,Potato black ringspot virus,,,ssRNA(+),"Moved,",25,2007.060-2P.Comovirinae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141097
Picornavirales,Secoviridae,Comovirinae,Nepovirus,0,Potato virus U,,,ssRNA(+),"Moved,",25,2007.060-2P.Comovirinae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141098
Picornavirales,Secoviridae,Comovirinae,Nepovirus,0,Raspberry ringspot virus,,,ssRNA(+),"Moved,",25,2007.060-2P.Comovirinae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141099
Picornavirales,Secoviridae,Comovirinae,Nepovirus,1,Tobacco ringspot virus,,,ssRNA(+),"Moved,",25,2007.060-2P.Comovirinae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141100
Picornavirales,Secoviridae,Comovirinae,Nepovirus,0,Tomato black ring virus,,,ssRNA(+),"Moved,",25,2007.060-2P.Comovirinae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141101
Picornavirales,Secoviridae,Comovirinae,Nepovirus,0,Tomato ringspot virus,,,ssRNA(+),"Moved,",25,2007.060-2P.Comovirinae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141102
Picornavirales,Secoviridae,,Cheravirus,0,Apple latent spherical virus,,,ssRNA(+),"Moved,",25,2007.057-9P.Secoviridae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141105
Picornavirales,Secoviridae,,Cheravirus,0,Arracacha virus B,,,ssRNA(+),"New,",28,2013.004aP.A.v1.Cheravirus_sp,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141106
Picornavirales,Secoviridae,,Cheravirus,1,Cherry rasp leaf virus,,,ssRNA(+),"Moved,",25,2007.057-9P.Secoviridae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141107
Picornavirales,Secoviridae,,Cheravirus,0,Stocky prune virus,,,ssRNA(+),"Moved,",25,2007.057-9P.Secoviridae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141108
Picornavirales,Secoviridae,,Sadwavirus,1,Satsuma dwarf virus,,,ssRNA(+),"Moved,",25,2007.057-9P.Secoviridae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141110
Picornavirales,Secoviridae,,Sequivirus,0,Carrot necrotic dieback virus,,,ssRNA(+),"New,",25,2009.007a-hP.v2.Secoviridae_changes,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141112
Picornavirales,Secoviridae,,Sequivirus,0,Dandelion yellow mosaic virus,,,ssRNA(+),"Moved,",25,2007.057-9P.Secoviridae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141113
Picornavirales,Secoviridae,,Sequivirus,1,Parsnip yellow fleck virus,,,ssRNA(+),"Moved,",25,2007.057-9P.Secoviridae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141114
Picornavirales,Secoviridae,,Torradovirus,0,Lettuce necrotic leaf curl virus,"KC855266 (RNA1), KC855267 (RNA2)",5317015,ssRNA(+),"New,",29,2014.004aP.A.v2.Torradovirus_sp,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141118
Picornavirales,Secoviridae,,Torradovirus,0,Tomato marchitez virus,,,ssRNA(+),"New,",25,2007.039-42P.v2.Torradovirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141116
Picornavirales,Secoviridae,,Torradovirus,1,Tomato torrado virus,,,ssRNA(+),"New,Assigned as Type Species,",25,2007.039-42P.v2.Torradovirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141117
Picornavirales,Secoviridae,,Unassigned,0,Black raspberry necrosis virus,,,ssRNA(+),"New,",25,2009.007a-hP.v2.Secoviridae_changes,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141120
Picornavirales,Secoviridae,,Unassigned,0,Strawberry latent ringspot virus,,,ssRNA(+),"Moved,",25,2009.007a-hP.v2.Secoviridae_changes,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141121
Picornavirales,Secoviridae,,Unassigned,0,Strawberry mottle virus,,,ssRNA(+),"Moved,",25,2009.007a-hP.v2.Secoviridae_changes,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141122
Picornavirales,Secoviridae,,Waikavirus,0,Anthriscus yellows virus,,,ssRNA(+),"Moved,",25,2007.057-9P.Secoviridae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141124
Picornavirales,Secoviridae,,Waikavirus,0,Maize chlorotic dwarf virus,,,ssRNA(+),"Moved,",25,2007.057-9P.Secoviridae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141125
Picornavirales,Secoviridae,,Waikavirus,1,Rice tungro spherical virus,,,ssRNA(+),"Moved,",25,2007.057-9P.Secoviridae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141126
Picornavirales,Unassigned,,Bacillarnavirus,0,Chaetoceros socialis f. radians RNA virus 01,,,ssRNA(+),"New,",26,2009.015a-kP.A.v6.Bacillarnavirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141130
Picornavirales,Unassigned,,Bacillarnavirus,0,Chaetoceros tenuissimus RNA virus 01,,,ssRNA(+),"New,",26,2009.015a-kP.A.v6.Bacillarnavirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141131
Picornavirales,Unassigned,,Bacillarnavirus,1,Rhizosolenia setigera RNA virus 01,,,ssRNA(+),"New,Assigned as Type Species,",26,2009.015a-kP.A.v6.Bacillarnavirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141132
Picornavirales,Unassigned,,Labyrnavirus,1,Aurantiochytrium single-stranded RNA virus 01,,,ssRNA(+),"New,Assigned as Type Species,",26,2009.012a-fP.A.v6.Labyrnavirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141134
Tymovirales,Alphaflexiviridae,,Allexivirus,0,Garlic mite-borne filamentous virus,,,ssRNA(+),"Moved,",25,2007.018-20P.v2.Alphaflexiviridae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141139
Tymovirales,Alphaflexiviridae,,Allexivirus,0,Garlic virus A,,,ssRNA(+),"Moved,",25,2007.018-20P.v2.Alphaflexiviridae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141140
Tymovirales,Alphaflexiviridae,,Allexivirus,0,Garlic virus B,,,ssRNA(+),"Moved,",25,2007.018-20P.v2.Alphaflexiviridae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141141
Tymovirales,Alphaflexiviridae,,Allexivirus,0,Garlic virus C,,,ssRNA(+),"Moved,",25,2007.018-20P.v2.Alphaflexiviridae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141142
Tymovirales,Alphaflexiviridae,,Allexivirus,0,Garlic virus D,,,ssRNA(+),"Moved,",25,2007.018-20P.v2.Alphaflexiviridae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141143
Tymovirales,Alphaflexiviridae,,Allexivirus,0,Garlic virus E,,,ssRNA(+),"Moved,",25,2007.018-20P.v2.Alphaflexiviridae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141144
Tymovirales,Alphaflexiviridae,,Allexivirus,0,Garlic virus X,,,ssRNA(+),"Moved,",25,2007.018-20P.v2.Alphaflexiviridae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141145
Tymovirales,Alphaflexiviridae,,Allexivirus,1,Shallot virus X,,,ssRNA(+),"Moved,",25,2007.018-20P.v2.Alphaflexiviridae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141146
Tymovirales,Alphaflexiviridae,,Botrexvirus,1,Botrytis virus X,,,ssRNA(+),"New,Assigned as Type Species,",25,2007.014-017P.Botrexvirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141148
Tymovirales,Alphaflexiviridae,,Lolavirus,1,Lolium latent virus,,,ssRNA(+),"New,Assigned as Type Species,",25,2008.008-011bP.v3.Lolavirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141150
Tymovirales,Alphaflexiviridae,,Mandarivirus,0,Citrus yellow vein clearing virus,,,ssRNA(+),"New,",28,2013.003aP.A.v1.Mandarivirus_sp,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141152
Tymovirales,Alphaflexiviridae,,Mandarivirus,1,Indian citrus ringspot virus,,,ssRNA(+),"Moved,",25,2007.018-20P.v2.Alphaflexiviridae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141153
Tymovirales,Alphaflexiviridae,,Potexvirus,0,Allium virus X,,,ssRNA(+),"New,",27,"2012.017a,bP.A.v2.Alphaflexiviridae-3sp",http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141155
Tymovirales,Alphaflexiviridae,,Potexvirus,0,Alstroemeria virus X,,,ssRNA(+),"Moved,",25,2007.018-20P.v2.Alphaflexiviridae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141156
Tymovirales,Alphaflexiviridae,,Potexvirus,0,Alternanthera mosaic virus,,,ssRNA(+),"Moved,",25,2007.018-20P.v2.Alphaflexiviridae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141157
Tymovirales,Alphaflexiviridae,,Potexvirus,0,Asparagus virus 3,,,ssRNA(+),"Moved,",25,2007.018-20P.v2.Alphaflexiviridae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141158
Tymovirales,Alphaflexiviridae,,Potexvirus,0,Bamboo mosaic virus,,,ssRNA(+),"Moved,",25,2007.018-20P.v2.Alphaflexiviridae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141159
Tymovirales,Alphaflexiviridae,,Potexvirus,0,Cactus virus X,,,ssRNA(+),"Moved,",25,2007.018-20P.v2.Alphaflexiviridae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141160
Tymovirales,Alphaflexiviridae,,Potexvirus,0,Cassava common mosaic virus,,,ssRNA(+),"Moved,",25,2007.018-20P.v2.Alphaflexiviridae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141161
Tymovirales,Alphaflexiviridae,,Potexvirus,0,Cassava virus X,,,ssRNA(+),"Moved,",25,2007.018-20P.v2.Alphaflexiviridae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141162
Tymovirales,Alphaflexiviridae,,Potexvirus,0,Clover yellow mosaic virus,,,ssRNA(+),"Moved,",25,2007.018-20P.v2.Alphaflexiviridae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141163
Tymovirales,Alphaflexiviridae,,Potexvirus,0,Commelina virus X,,,ssRNA(+),"Moved,",25,2007.018-20P.v2.Alphaflexiviridae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141164
Tymovirales,Alphaflexiviridae,,Potexvirus,0,Cymbidium mosaic virus,,,ssRNA(+),"Moved,",25,2007.018-20P.v2.Alphaflexiviridae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141165
Tymovirales,Alphaflexiviridae,,Potexvirus,0,Daphne virus X,,,ssRNA(+),"Moved,",25,2007.018-20P.v2.Alphaflexiviridae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141166
Tymovirales,Alphaflexiviridae,,Potexvirus,0,Foxtail mosaic virus,,,ssRNA(+),"Moved,",25,2007.018-20P.v2.Alphaflexiviridae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141167
Tymovirales,Alphaflexiviridae,,Potexvirus,0,Hosta virus X,,,ssRNA(+),"Moved,",25,2007.018-20P.v2.Alphaflexiviridae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141168
Tymovirales,Alphaflexiviridae,,Potexvirus,0,Hydrangea ringspot virus,,,ssRNA(+),"Moved,",25,2007.018-20P.v2.Alphaflexiviridae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141169
Tymovirales,Alphaflexiviridae,,Potexvirus,0,Lagenaria mild mosaic virus,,,ssRNA(+),"New,",27,"2012.017a,bP.A.v2.Alphaflexiviridae-3sp",http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141170
Tymovirales,Alphaflexiviridae,,Potexvirus,0,Lettuce virus X,,,ssRNA(+),"New,",25,"2009.005a,bP.v1.Potexvirus-Sp",http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141171
Tymovirales,Alphaflexiviridae,,Potexvirus,0,Lily virus X,,,ssRNA(+),"Moved,",25,2007.018-20P.v2.Alphaflexiviridae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141172
Tymovirales,Alphaflexiviridae,,Potexvirus,0,Malva mosaic virus,,,ssRNA(+),"New,",25,2008.006P.v2.Potexvirus-2Sp,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141173
Tymovirales,Alphaflexiviridae,,Potexvirus,0,Mint virus X,,,ssRNA(+),"Moved,",25,2007.018-20P.v2.Alphaflexiviridae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141174
Tymovirales,Alphaflexiviridae,,Potexvirus,0,Narcissus mosaic virus,,,ssRNA(+),"Moved,",25,2007.018-20P.v2.Alphaflexiviridae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141175
Tymovirales,Alphaflexiviridae,,Potexvirus,0,Nerine virus X,,,ssRNA(+),"Moved,",25,2007.018-20P.v2.Alphaflexiviridae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141176
Tymovirales,Alphaflexiviridae,,Potexvirus,0,Opuntia virus X,,,ssRNA(+),"Moved,",25,2007.018-20P.v2.Alphaflexiviridae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141177
Tymovirales,Alphaflexiviridae,,Potexvirus,0,Papaya mosaic virus,,,ssRNA(+),"Moved,",25,2007.018-20P.v2.Alphaflexiviridae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141178
